workload_id,teacher_id,date,status,teaching_hours,num_classes,country
NGA_TCH_00001734_WL_005,NGA_TCH_00001734,2025-09-17 23:15:41.458799,Present,5.0,5.0,Nigeria
NGA_TCH_00000350_WL_008,NGA_TCH_00000350,2025-08-10 23:15:35.628491,Present,5.0,2.0,Nigeria
NGA_TCH_00002749_WL_005,NGA_TCH_00002749,2025-10-02 23:15:46.135086,Training,0.0,0.0,Nigeria
NGA_TCH_00001611_WL_019,NGA_TCH_00001611,2025-06-18 23:15:40.958121,Present,2.0,1.0,Nigeria
NGA_TCH_00002132_WL_016,NGA_TCH_00002132,2025-06-29 23:15:43.238857,Present,7.0,2.0,Nigeria
NGA_TCH_00002414_WL_012,NGA_TCH_00002414,2025-07-16 23:15:44.686349,Present,6.0,0.0,Nigeria
NGA_TCH_00002600_WL_002,NGA_TCH_00002600,2025-08-11 23:15:45.525726,Present,6.0,5.0,Nigeria
NGA_TCH_00000867_WL_008,NGA_TCH_00000867,2025-07-22 23:15:37.812202,Present,0.0,2.0,Nigeria
NGA_TCH_00000171_WL_008,NGA_TCH_00000171,2025-05-14 23:15:34.886718,Present,2.0,4.0,Nigeria
NGA_TCH_00001537_WL_039,NGA_TCH_00001537,2025-07-07 23:15:40.656304,Present,7.0,4.0,Nigeria
NGA_TCH_00002499_WL_004,NGA_TCH_00002499,2025-05-12 23:15:45.070136,Present,0.0,4.0,Nigeria
NGA_TCH_00000694_WL_002,NGA_TCH_00000694,2025-07-05 23:15:37.029309,On Leave,0.0,0.0,Nigeria
NGA_TCH_00002111_WL_010,NGA_TCH_00002111,2025-08-09 23:15:43.160819,Absent,0.0,0.0,Nigeria
NGA_TCH_00000489_WL_017,NGA_TCH_00000489,2025-05-24 23:15:36.194693,Present,4.0,2.0,Nigeria
NGA_TCH_00001958_WL_039,NGA_TCH_00001958,2025-06-06 23:15:42.454989,Present,8.0,0.0,Nigeria
NGA_TCH_00002179_WL_009,NGA_TCH_00002179,2025-10-15 23:15:43.441256,Present,8.0,5.0,Nigeria
NGA_TCH_00000526_WL_046,NGA_TCH_00000526,2025-08-05 23:15:36.358228,Present,7.0,3.0,Nigeria
NGA_TCH_00000716_WL_001,NGA_TCH_00000716,2025-07-03 23:15:37.120582,Present,1.0,0.0,Nigeria
NGA_TCH_00000714_WL_013,NGA_TCH_00000714,2025-10-18 23:15:37.113569,On Leave,0.0,0.0,Nigeria
NGA_TCH_00000764_WL_016,NGA_TCH_00000764,2025-06-04 23:15:37.311965,Present,2.0,5.0,Nigeria
NGA_TCH_00002263_WL_041,NGA_TCH_00002263,2025-08-14 23:15:43.980483,Present,5.0,3.0,Nigeria
NGA_TCH_00001546_WL_028,NGA_TCH_00001546,2025-09-09 23:15:40.697071,Present,5.0,1.0,Nigeria
NGA_TCH_00002392_WL_028,NGA_TCH_00002392,2025-04-26 23:15:44.588588,Present,8.0,0.0,Nigeria
NGA_TCH_00002521_WL_013,NGA_TCH_00002521,2025-09-06 23:15:45.161175,Present,,0.0,
NGA_TCH_00000075_WL_019,NGA_TCH_00000075,2025-08-08 23:15:34.449077,Present,1.0,4.0,Nigeria
NGA_TCH_00001448_WL_031,NGA_TCH_00001448,2025-05-30 23:15:40.293085,Present,7.0,3.0,Nigeria
NGA_TCH_00000463_WL_008,NGA_TCH_00000463,2025-07-07 23:15:36.082520,Present,0.0,5.0,
NGA_TCH_00000181_WL_003,NGA_TCH_00000181,2025-08-25 23:15:34.926831,Present,3.0,0.0,Nigeria
NGA_TCH_00002441_WL_037,NGA_TCH_00002441,2025-08-29 23:15:44.802746,Present,1.0,2.0,Nigeria
NGA_TCH_00001312_WL_013,NGA_TCH_00001312,2025-08-27 23:15:39.665046,Present,3.0,0.0,Nigeria
NGA_TCH_00002435_WL_018,NGA_TCH_00002435,2025-08-07 23:15:44.771424,Present,2.0,1.0,Nigeria
NGA_TCH_00001526_WL_001,NGA_TCH_00001526,2025-09-23 23:15:40.611358,Present,2.0,1.0,Nigeria
NGA_TCH_00000506_WL_012,NGA_TCH_00000506,2025-09-20 23:15:36.265426,Present,0.0,2.0,Nigeria
NGA_TCH_00002625_WL_023,NGA_TCH_00002625,2025-04-27 23:15:45.624398,Present,2.0,3.0,Nigeria
NGA_TCH_00000621_WL_017,NGA_TCH_00000621,2025-05-04 23:15:36.743418,Absent,0.0,0.0,Nigeria
NGA_TCH_00000006_WL_004,NGA_TCH_00000006,2025-06-22 23:15:34.158924,Present,4.0,4.0,Nigeria
NGA_TCH_00002443_WL_000,NGA_TCH_00002443,2025-10-12 23:15:44.807078,Present,5.0,0.0,Nigeria
NGA_TCH_00001558_WL_025,NGA_TCH_00001558,2025-09-03 23:15:40.742010,Present,2.0,0.0,Nigeria
NGA_TCH_00000571_WL_007,NGA_TCH_00000571,2025-07-08 23:15:36.531369,Present,6.0,1.0,Nigeria
NGA_TCH_00001281_WL_014,NGA_TCH_00001281,2025-05-05 23:15:39.543273,Present,3.0,1.0,Nigeria
NGA_TCH_00002783_WL_016,NGA_TCH_00002783,2025-05-17 23:15:46.378875,Present,4.0,1.0,Nigeria
NGA_TCH_00002509_WL_025,NGA_TCH_00002509,2025-08-10 23:15:45.113294,Present,2.0,4.0,Nigeria
NGA_TCH_00001859_WL_009,NGA_TCH_00001859,2025-08-10 23:15:41.964197,Present,4.0,,Nigeria
NGA_TCH_00000622_WL_004,NGA_TCH_00000622,2025-05-20 23:15:36.746013,Present,4.0,5.0,Nigeria
NGA_TCH_00000879_WL_028,NGA_TCH_00000879,2025-05-01 23:15:37.872108,Present,3.0,,Nigeria
NGA_TCH_00000834_WL_025,NGA_TCH_00000834,2025-08-07 23:15:37.583012,Present,5.0,4.0,Nigeria
NGA_TCH_00001251_WL_010,NGA_TCH_00001251,2025-06-01 23:15:39.417454,Present,2.0,4.0,Nigeria
NGA_TCH_00001964_WL_000,NGA_TCH_00001964,2025-07-06 23:15:42.482017,Present,4.0,5.0,Nigeria
NGA_TCH_00002145_WL_024,NGA_TCH_00002145,2025-07-23 23:15:43.287761,Present,6.0,3.0,Nigeria
NGA_TCH_00002568_WL_006,NGA_TCH_00002568,2025-09-30 23:15:45.385978,Present,0.0,2.0,Nigeria
NGA_TCH_00000219_WL_007,NGA_TCH_00000219,2025-05-13 23:15:35.078544,Present,5.0,2.0,Nigeria
NGA_TCH_00001709_WL_015,NGA_TCH_00001709,2025-05-19 23:15:41.360547,Present,0.0,3.0,Nigeria
NGA_TCH_00002146_WL_023,NGA_TCH_00002146,2025-10-19 23:15:43.291264,Present,6.0,1.0,Nigeria
NGA_TCH_00000095_WL_019,NGA_TCH_00000095,2025-08-26 23:15:34.523516,Present,3.0,5.0,Nigeria
NGA_TCH_00002647_WL_025,NGA_TCH_00002647,2025-07-27 23:15:45.712371,Present,7.0,3.0,Nigeria
NGA_TCH_00002068_WL_029,NGA_TCH_00002068,2025-08-30 23:15:42.968942,Present,1.0,5.0,Nigeria
NGA_TCH_00000348_WL_004,NGA_TCH_00000348,2025-06-05 23:15:35.619129,Present,5.0,1.0,Nigeria
NGA_TCH_00002477_WL_041,NGA_TCH_00002477,2025-09-14 23:15:44.971140,Present,1.0,3.0,Nigeria
NGA_TCH_00000396_WL_014,NGA_TCH_00000396,2025-09-01 23:15:35.802589,Present,2.0,1.0,Nigeria
NGA_TCH_00001037_WL_021,NGA_TCH_00001037,2025-05-07 23:15:38.533178,Training,0.0,0.0,Nigeria
NGA_TCH_00001411_WL_002,NGA_TCH_00001411,2025-05-19 23:15:40.070503,Present,7.0,5.0,Nigeria
NGA_TCH_00001220_WL_002,NGA_TCH_00001220,2025-09-01 23:15:39.286248,Present,7.0,3.0,Nigeria
NGA_TCH_00000444_WL_015,NGA_TCH_00000444,2025-06-10 23:15:36.000782,Present,8.0,3.0,Nigeria
NGA_TCH_00001397_WL_007,NGA_TCH_00001397,2025-06-05 23:15:40.006552,Present,2.0,5.0,Nigeria
NGA_TCH_00001936_WL_015,NGA_TCH_00001936,2025-05-17 23:15:42.368781,Present,3.0,5.0,Nigeria
NGA_TCH_00000334_WL_001,NGA_TCH_00000334,2025-07-20 23:15:35.560952,Present,4.0,1.0,Nigeria
NGA_TCH_00002044_WL_005,NGA_TCH_00002044,2025-09-25 23:15:42.857235,Present,3.0,4.0,Nigeria
NGA_TCH_00000672_WL_032,NGA_TCH_00000672,2025-09-16 23:15:36.940678,Present,8.0,1.0,Nigeria
NGA_TCH_00000627_WL_005,NGA_TCH_00000627,2025-06-22 23:15:36.764850,Present,5.0,0.0,Nigeria
NGA_TCH_00001713_WL_035,NGA_TCH_00001713,2025-07-26 23:15:41.377101,Training,0.0,0.0,Nigeria
NGA_TCH_00001563_WL_013,NGA_TCH_00001563,2025-10-11 23:15:40.762043,On Leave,0.0,0.0,Nigeria
NGA_TCH_00002430_WL_024,NGA_TCH_00002430,2025-06-08 23:15:44.753146,Present,2.0,1.0,Nigeria
NGA_TCH_00000037_WL_002,NGA_TCH_00000037,2025-06-01 23:15:34.289455,Present,3.0,2.0,Nigeria
NGA_TCH_00002105_WL_013,NGA_TCH_00002105,2025-09-12 23:15:43.133047,Present,,1.0,Nigeria
NGA_TCH_00001169_WL_010,NGA_TCH_00001169,2025-08-01 23:15:39.081308,Present,6.0,4.0,Nigeria
NGA_TCH_00001376_WL_001,NGA_TCH_00001376,2025-09-13 23:15:39.917063,Present,0.0,0.0,Nigeria
NGA_TCH_00001757_WL_021,NGA_TCH_00001757,2025-07-27 23:15:41.544542,Present,3.0,2.0,Nigeria
NGA_TCH_00000922_WL_018,NGA_TCH_00000922,2025-07-12 23:15:38.069377,Present,0.0,1.0,Nigeria
NGA_TCH_00001033_WL_015,NGA_TCH_00001033,2025-06-30 23:15:38.515978,Present,5.0,0.0,Nigeria
NGA_TCH_00000561_WL_043,NGA_TCH_00000561,2025-06-26 23:15:36.494565,Present,1.0,3.0,Nigeria
NGA_TCH_00001648_WL_031,NGA_TCH_00001648,2025-09-16 23:15:41.108691,Present,2.0,1.0,Nigeria
NGA_TCH_00001769_WL_040,NGA_TCH_00001769,2025-08-08 23:15:41.596167,Present,3.0,3.0,Nigeria
NGA_TCH_00000997_WL_041,NGA_TCH_00000997,2025-09-30 23:15:38.360371,Present,1.0,2.0,Nigeria
NGA_TCH_00000886_WL_006,NGA_TCH_00000886,2025-06-16 23:15:37.914613,On Leave,0.0,0.0,Nigeria
NGA_TCH_00001489_WL_041,NGA_TCH_00001489,2025-08-25 23:15:40.468958,Training,0.0,0.0,Nigeria
NGA_TCH_00001238_WL_044,NGA_TCH_00001238,2025-08-10 23:15:39.368356,Present,5.0,2.0,Nigeria
NGA_TCH_00001576_WL_011,NGA_TCH_00001576,2025-10-07 23:15:40.817819,Present,8.0,2.0,Nigeria
NGA_TCH_00002433_WL_001,NGA_TCH_00002433,2025-04-29 23:15:44.762681,Present,0.0,0.0,Nigeria
NGA_TCH_00001922_WL_021,NGA_TCH_00001922,2025-06-20 23:15:42.296902,Present,7.0,3.0,Nigeria
NGA_TCH_00000441_WL_000,NGA_TCH_00000441,2025-06-09 23:15:35.986448,Present,6.0,5.0,Nigeria
NGA_TCH_00002147_WL_041,NGA_TCH_00002147,2025-05-01 23:15:43.300249,Present,,2.0,Nigeria
NGA_TCH_00001308_WL_014,NGA_TCH_00001308,2025-09-25 23:15:39.649670,Present,1.0,4.0,Nigeria
NGA_TCH_00001481_WL_018,NGA_TCH_00001481,2025-08-03 23:15:40.434494,Present,0.0,3.0,Nigeria
NGA_TCH_00000488_WL_037,NGA_TCH_00000488,2025-08-17 23:15:36.191906,Present,6.0,,Nigeria
NGA_TCH_00000348_WL_030,NGA_TCH_00000348,2025-07-23 23:15:35.621819,On Leave,0.0,0.0,Nigeria
NGA_TCH_00001725_WL_035,NGA_TCH_00001725,2025-08-13 23:15:41.427925,Present,5.0,2.0,Nigeria
NGA_TCH_00000009_WL_002,NGA_TCH_00000009,2025-07-02 23:15:34.171442,Present,3.0,4.0,Nigeria
NGA_TCH_00002625_WL_003,NGA_TCH_00002625,2025-06-16 23:15:45.622078,Present,6.0,0.0,Nigeria
NGA_TCH_00002533_WL_016,NGA_TCH_00002533,2025-05-05 23:15:45.217920,Present,0.0,4.0,Nigeria
NGA_TCH_00001571_WL_013,NGA_TCH_00001571,2025-10-03 23:15:40.796100,Present,7.0,3.0,Nigeria
NGA_TCH_00000133_WL_007,NGA_TCH_00000133,2025-07-16 23:15:34.681704,Present,0.0,4.0,Nigeria
NGA_TCH_00002299_WL_025,NGA_TCH_00002299,2025-09-04 23:15:44.159957,Present,3.0,2.0,Nigeria
NGA_TCH_00002846_WL_044,NGA_TCH_00002846,2025-05-25 23:15:46.874052,Present,8.0,1.0,Nigeria
NGA_TCH_00002542_WL_008,NGA_TCH_00002542,2025-07-22 23:15:45.258106,Present,5.0,1.0,Nigeria
NGA_TCH_00000156_WL_015,NGA_TCH_00000156,2025-08-24 23:15:34.824660,Present,6.0,5.0,Nigeria
NGA_TCH_00000438_WL_011,NGA_TCH_00000438,2025-10-16 23:15:35.978539,Present,0.0,0.0,Nigeria
NGA_TCH_00002094_WL_017,NGA_TCH_00002094,2025-05-20 23:15:43.083937,Present,1.0,3.0,Nigeria
NGA_TCH_00001149_WL_024,NGA_TCH_00001149,2025-08-11 23:15:38.997436,Present,3.0,0.0,Nigeria
NGA_TCH_00002850_WL_009,NGA_TCH_00002850,2025-05-09 23:15:46.887375,On Leave,0.0,0.0,Nigeria
NGA_TCH_00002817_WL_009,NGA_TCH_00002817,2025-07-27 23:15:46.744328,Present,6.0,5.0,Nigeria
NGA_TCH_00000174_WL_018,NGA_TCH_00000174,2025-06-25 23:15:34.901150,Present,1.0,1.0,Nigeria
NGA_TCH_00001546_WL_026,NGA_TCH_00001546,2025-07-03 23:15:40.696872,Present,1.0,1.0,Nigeria
NGA_TCH_00000496_WL_016,NGA_TCH_00000496,2025-10-19 23:15:36.226331,Present,8.0,3.0,Nigeria
NGA_TCH_00000808_WL_014,NGA_TCH_00000808,2025-07-21 23:15:37.482383,Present,4.0,2.0,Nigeria
NGA_TCH_00002692_WL_012,NGA_TCH_00002692,2025-08-19 23:15:45.897508,Present,,0.0,Nigeria
NGA_TCH_00001246_WL_024,NGA_TCH_00001246,2025-04-27 23:15:39.399658,Present,7.0,0.0,Nigeria
NGA_TCH_00002321_WL_001,NGA_TCH_00002321,2025-06-15 23:15:44.252854,Present,1.0,5.0,Nigeria
NGA_TCH_00002225_WL_015,NGA_TCH_00002225,2025-06-03 23:15:43.686947,Present,3.0,4.0,Nigeria
NGA_TCH_00001966_WL_000,NGA_TCH_00001966,2025-06-11 23:15:42.492635,Present,6.0,2.0,Nigeria
NGA_TCH_00002120_WL_000,NGA_TCH_00002120,2025-07-26 23:15:43.196307,Present,8.0,4.0,Nigeria
NGA_TCH_00000104_WL_017,NGA_TCH_00000104,2025-07-21 23:15:34.563811,Present,5.0,4.0,Nigeria
NGA_TCH_00002351_WL_019,NGA_TCH_00002351,2025-08-21 23:15:44.394493,Present,8.0,3.0,Nigeria
NGA_TCH_00002145_WL_000,NGA_TCH_00002145,2025-04-28 23:15:43.285326,Present,,3.0,Nigeria
NGA_TCH_00000273_WL_015,NGA_TCH_00000273,2025-09-28 23:15:35.311392,Present,5.0,2.0,Nigeria
NGA_TCH_00002202_WL_033,NGA_TCH_00002202,2025-05-15 23:15:43.548344,Present,4.0,4.0,Nigeria
NGA_TCH_00002510_WL_032,NGA_TCH_00002510,2025-07-26 23:15:45.118890,Present,7.0,5.0,Nigeria
NGA_TCH_00002367_WL_011,NGA_TCH_00002367,2025-05-15 23:15:44.466546,Present,4.0,5.0,Nigeria
NGA_TCH_00001713_WL_012,NGA_TCH_00001713,2025-05-28 23:15:41.374384,Present,7.0,2.0,Nigeria
NGA_TCH_00000021_WL_004,NGA_TCH_00000021,2025-05-22 23:15:34.227227,Present,5.0,1.0,Nigeria
NGA_TCH_00000617_WL_034,NGA_TCH_00000617,2025-08-03 23:15:36.727016,Present,1.0,5.0,Nigeria
NGA_TCH_00001394_WL_022,NGA_TCH_00001394,2025-08-03 23:15:39.995319,On Leave,0.0,0.0,Nigeria
NGA_TCH_00001714_WL_024,NGA_TCH_00001714,2025-09-22 23:15:41.380154,Present,7.0,1.0,Nigeria
NGA_TCH_00000530_WL_004,NGA_TCH_00000530,2025-09-04 23:15:36.370288,Present,4.0,0.0,Nigeria
NGA_TCH_00002372_WL_010,NGA_TCH_00002372,2025-09-05 23:15:44.496853,Present,0.0,1.0,Nigeria
NGA_TCH_00002378_WL_034,NGA_TCH_00002378,2025-10-17 23:15:44.528874,Present,4.0,3.0,Nigeria
NGA_TCH_00002364_WL_008,NGA_TCH_00002364,2025-06-19 23:15:44.451955,Absent,0.0,0.0,Nigeria
NGA_TCH_00001983_WL_008,NGA_TCH_00001983,2025-05-04 23:15:42.569105,On Leave,0.0,0.0,Nigeria
NGA_TCH_00000353_WL_016,NGA_TCH_00000353,2025-08-03 23:15:35.638334,Present,7.0,2.0,Nigeria
NGA_TCH_00001059_WL_010,NGA_TCH_00001059,2025-09-06 23:15:38.628183,Present,6.0,2.0,Nigeria
NGA_TCH_00002294_WL_042,NGA_TCH_00002294,2025-08-25 23:15:44.140165,Present,3.0,0.0,Nigeria
NGA_TCH_00000602_WL_000,NGA_TCH_00000602,2025-05-06 23:15:36.657428,Present,2.0,1.0,Nigeria
NGA_TCH_00000053_WL_003,NGA_TCH_00000053,2025-06-05 23:15:34.354221,Present,0.0,4.0,Nigeria
NGA_TCH_00001741_WL_033,NGA_TCH_00001741,2025-08-31 23:15:41.486419,Present,5.0,5.0,Nigeria
NGA_TCH_00001577_WL_016,NGA_TCH_00001577,2025-10-11 23:15:40.823591,Present,0.0,3.0,Nigeria
NGA_TCH_00002383_WL_009,NGA_TCH_00002383,2025-09-07 23:15:44.547157,Present,0.0,5.0,Nigeria
NGA_TCH_00002571_WL_010,NGA_TCH_00002571,2025-10-20 23:15:45.400902,Present,6.0,2.0,Nigeria
NGA_TCH_00001711_WL_017,NGA_TCH_00001711,2025-08-06 23:15:41.366554,Present,1.0,1.0,Nigeria
NGA_TCH_00001125_WL_018,NGA_TCH_00001125,2025-07-20 23:15:38.896270,Present,4.0,4.0,Nigeria
NGA_TCH_00000178_WL_007,NGA_TCH_00000178,2025-07-15 23:15:34.913913,Present,1.0,2.0,Nigeria
NGA_TCH_00002263_WL_020,NGA_TCH_00002263,2025-05-16 23:15:43.978117,Present,4.0,3.0,Nigeria
NGA_TCH_00002768_WL_002,NGA_TCH_00002768,2025-05-12 23:15:46.220615,Present,3.0,4.0,Nigeria
NGA_TCH_00000128_WL_033,NGA_TCH_00000128,2025-08-28 23:15:34.665242,Present,0.0,3.0,Nigeria
NGA_TCH_00002639_WL_008,NGA_TCH_00002639,2025-09-30 23:15:45.677775,Present,8.0,0.0,Nigeria
NGA_TCH_00000332_WL_003,NGA_TCH_00000332,2025-07-21 23:15:35.552639,Training,0.0,0.0,Nigeria
NGA_TCH_00001785_WL_000,NGA_TCH_00001785,2025-09-12 23:15:41.658227,Present,8.0,0.0,Nigeria
NGA_TCH_00002518_WL_026,NGA_TCH_00002518,2025-10-13 23:15:45.148177,Present,4.0,5.0,Nigeria
NGA_TCH_00002824_WL_032,NGA_TCH_00002824,2025-08-03 23:15:46.780233,Present,0.0,3.0,Nigeria
NGA_TCH_00000185_WL_006,NGA_TCH_00000185,2025-05-12 23:15:34.941798,Present,4.0,5.0,Nigeria
NGA_TCH_00000192_WL_020,NGA_TCH_00000192,2025-08-23 23:15:34.969069,Present,2.0,2.0,Nigeria
NGA_TCH_00001061_WL_022,NGA_TCH_00001061,2025-10-02 23:15:38.637771,Present,7.0,4.0,Nigeria
NGA_TCH_00000052_WL_025,NGA_TCH_00000052,2025-07-17 23:15:34.351972,Training,0.0,0.0,Nigeria
NGA_TCH_00001843_WL_009,NGA_TCH_00001843,2025-10-06 23:15:41.885433,Present,7.0,3.0,Nigeria
NGA_TCH_00000529_WL_013,NGA_TCH_00000529,2025-09-14 23:15:36.368824,Present,5.0,2.0,Nigeria
NGA_TCH_00001273_WL_018,NGA_TCH_00001273,2025-08-25 23:15:39.507076,Present,5.0,2.0,
NGA_TCH_00000799_WL_014,NGA_TCH_00000799,2025-08-15 23:15:37.449182,Present,4.0,3.0,Nigeria
NGA_TCH_00000180_WL_014,NGA_TCH_00000180,2025-08-28 23:15:34.922546,Present,1.0,4.0,Nigeria
NGA_TCH_00000987_WL_021,NGA_TCH_00000987,2025-05-10 23:15:38.316161,Present,3.0,0.0,Nigeria
NGA_TCH_00000777_WL_003,NGA_TCH_00000777,2025-06-29 23:15:37.358756,Present,2.0,3.0,Nigeria
NGA_TCH_00001648_WL_008,NGA_TCH_00001648,2025-04-25 23:15:41.106089,Training,0.0,0.0,Nigeria
NGA_TCH_00002291_WL_006,NGA_TCH_00002291,2025-07-08 23:15:44.120329,Present,8.0,5.0,Nigeria
NGA_TCH_00000571_WL_037,NGA_TCH_00000571,2025-09-05 23:15:36.534862,Present,2.0,3.0,Nigeria
NGA_TCH_00001756_WL_028,NGA_TCH_00001756,2025-04-30 23:15:41.541443,Present,4.0,1.0,Nigeria
NGA_TCH_00002606_WL_025,NGA_TCH_00002606,2025-07-04 23:15:45.553404,Present,3.0,0.0,Nigeria
NGA_TCH_00002580_WL_005,NGA_TCH_00002580,2025-10-20 23:15:45.437079,Training,0.0,0.0,Nigeria
NGA_TCH_00000401_WL_022,NGA_TCH_00000401,2025-06-26 23:15:35.827865,Present,6.0,0.0,Nigeria
NGA_TCH_00001588_WL_015,NGA_TCH_00001588,2025-08-03 23:15:40.865667,Present,4.0,1.0,Nigeria
NGA_TCH_00000184_WL_008,NGA_TCH_00000184,2025-09-25 23:15:34.938254,Present,6.0,5.0,Nigeria
NGA_TCH_00000690_WL_028,NGA_TCH_00000690,2025-08-27 23:15:37.013491,Present,0.0,1.0,
NGA_TCH_00000067_WL_005,NGA_TCH_00000067,2025-10-08 23:15:34.412693,Present,8.0,1.0,Nigeria
NGA_TCH_00000712_WL_006,NGA_TCH_00000712,2025-09-25 23:15:37.104800,On Leave,0.0,0.0,Nigeria
NGA_TCH_00000446_WL_012,NGA_TCH_00000446,2025-07-23 23:15:36.007249,Present,7.0,5.0,Nigeria
NGA_TCH_00000065_WL_020,NGA_TCH_00000065,2025-08-06 23:15:34.407875,Present,2.0,2.0,Nigeria
NGA_TCH_00002278_WL_038,NGA_TCH_00002278,2025-09-09 23:15:44.058950,Present,,0.0,Nigeria
NGA_TCH_00000365_WL_033,NGA_TCH_00000365,2025-09-20 23:15:35.687050,Present,2.0,2.0,Nigeria
NGA_TCH_00001686_WL_017,NGA_TCH_00001686,2025-09-18 23:15:41.265387,Present,0.0,5.0,Nigeria
NGA_TCH_00000693_WL_030,NGA_TCH_00000693,2025-06-30 23:15:37.028732,Training,0.0,0.0,Nigeria
NGA_TCH_00000541_WL_027,NGA_TCH_00000541,2025-09-28 23:15:36.419328,Present,2.0,3.0,Nigeria
NGA_TCH_00001333_WL_009,NGA_TCH_00001333,2025-06-06 23:15:39.745008,Present,3.0,4.0,Nigeria
NGA_TCH_00001900_WL_041,NGA_TCH_00001900,2025-09-19 23:15:42.170163,Present,5.0,3.0,Nigeria
NGA_TCH_00001332_WL_006,NGA_TCH_00001332,2025-05-01 23:15:39.738243,Present,6.0,2.0,Nigeria
NGA_TCH_00001829_WL_008,NGA_TCH_00001829,2025-06-09 23:15:41.829108,Present,7.0,5.0,Nigeria
NGA_TCH_00000154_WL_022,NGA_TCH_00000154,2025-09-05 23:15:34.815311,Absent,0.0,0.0,Nigeria
NGA_TCH_00000361_WL_017,NGA_TCH_00000361,2025-10-21 23:15:35.669008,Present,8.0,5.0,Nigeria
NGA_TCH_00002040_WL_000,NGA_TCH_00002040,2025-08-01 23:15:42.839933,Present,0.0,3.0,Nigeria
NGA_TCH_00001836_WL_019,NGA_TCH_00001836,2025-07-25 23:15:41.857425,Present,3.0,1.0,Nigeria
NGA_TCH_00000301_WL_027,NGA_TCH_00000301,2025-10-20 23:15:35.422323,Present,5.0,5.0,Nigeria
NGA_TCH_00000235_WL_029,NGA_TCH_00000235,2025-09-30 23:15:35.149285,Present,3.0,0.0,Nigeria
NGA_TCH_00000331_WL_006,NGA_TCH_00000331,2025-09-20 23:15:35.548569,Absent,0.0,0.0,Nigeria
NGA_TCH_00001860_WL_038,NGA_TCH_00001860,2025-06-23 23:15:41.971741,Present,6.0,5.0,Nigeria
NGA_TCH_00001547_WL_011,NGA_TCH_00001547,2025-08-19 23:15:40.699994,Present,1.0,5.0,Nigeria
NGA_TCH_00002543_WL_041,NGA_TCH_00002543,2025-05-07 23:15:45.271095,Present,1.0,0.0,Nigeria
NGA_TCH_00002815_WL_029,NGA_TCH_00002815,2025-09-03 23:15:46.736512,Present,4.0,2.0,Nigeria
NGA_TCH_00002831_WL_007,NGA_TCH_00002831,2025-08-12 23:15:46.806341,Present,5.0,0.0,Nigeria
NGA_TCH_00001695_WL_040,NGA_TCH_00001695,2025-07-05 23:15:41.304009,Absent,0.0,0.0,Nigeria
NGA_TCH_00001930_WL_038,NGA_TCH_00001930,2025-09-18 23:15:42.340955,Present,5.0,2.0,Nigeria
NGA_TCH_00002278_WL_037,NGA_TCH_00002278,2025-08-12 23:15:44.058694,Present,0.0,5.0,Nigeria
NGA_TCH_00000836_WL_016,NGA_TCH_00000836,2025-09-16 23:15:37.589496,Present,3.0,2.0,Nigeria
NGA_TCH_00000473_WL_005,NGA_TCH_00000473,2025-07-13 23:15:36.126286,Absent,0.0,0.0,Nigeria
NGA_TCH_00002754_WL_013,NGA_TCH_00002754,2025-05-10 23:15:46.155774,Present,4.0,5.0,Nigeria
NGA_TCH_00001945_WL_023,NGA_TCH_00001945,2025-09-10 23:15:42.400094,Present,3.0,1.0,Nigeria
NGA_TCH_00002075_WL_003,NGA_TCH_00002075,2025-08-27 23:15:42.995304,Present,3.0,3.0,Nigeria
NGA_TCH_00001079_WL_008,NGA_TCH_00001079,2025-10-19 23:15:38.709469,Present,2.0,0.0,Nigeria
NGA_TCH_00002610_WL_039,NGA_TCH_00002610,2025-06-24 23:15:45.569800,Present,2.0,2.0,Nigeria
NGA_TCH_00002272_WL_031,NGA_TCH_00002272,2025-04-29 23:15:44.028799,Training,0.0,0.0,Nigeria
NGA_TCH_00002174_WL_000,NGA_TCH_00002174,2025-06-15 23:15:43.418964,Present,4.0,2.0,Nigeria
NGA_TCH_00002305_WL_037,NGA_TCH_00002305,2025-10-19 23:15:44.187465,Present,4.0,3.0,Nigeria
NGA_TCH_00000582_WL_029,NGA_TCH_00000582,2025-05-16 23:15:36.578604,Present,6.0,5.0,Nigeria
NGA_TCH_00000007_WL_010,NGA_TCH_00000007,2025-09-19 23:15:34.165477,Present,6.0,2.0,Nigeria
NGA_TCH_00001162_WL_015,NGA_TCH_00001162,2025-05-29 23:15:39.056670,Present,4.0,4.0,Nigeria
NGA_TCH_00002032_WL_027,NGA_TCH_00002032,2025-06-12 23:15:42.803963,Present,0.0,4.0,Nigeria
NGA_TCH_00002458_WL_035,NGA_TCH_00002458,2025-07-13 23:15:44.874013,Present,8.0,4.0,Nigeria
NGA_TCH_00000182_WL_001,NGA_TCH_00000182,2025-08-20 23:15:34.929536,Present,3.0,0.0,Nigeria
NGA_TCH_00001908_WL_049,NGA_TCH_00001908,2025-10-20 23:15:42.227621,Present,3.0,0.0,Nigeria
NGA_TCH_00000608_WL_033,NGA_TCH_00000608,2025-05-25 23:15:36.686469,Present,8.0,1.0,Nigeria
NGA_TCH_00000086_WL_004,NGA_TCH_00000086,2025-05-24 23:15:34.486117,Present,0.0,0.0,Nigeria
